NE_NAME;INTERFACE;SITE_ID;DESCRIPTION;IP_ADDR;SUBNET_MASK
4487-ATN45420008_PIRAZIZ-POC3;Eth-Trunk1.4025;A3610;eNodeB_A3610_S1_X2;10.26.13.137;255.255.255.252
4487-ATN45420008_PIRAZIZ-POC3;Eth-Trunk1.4045;V1065;eNodeB_V1065_S1_X2;10.23.125.21;255.255.255.252
4487-ATN45420008_PIRAZIZ-POC3;Eth-Trunk1.4079;Y4166;eNodeB_Y4166_S1_X2;10.23.124.209;255.255.255.252
K5241-ATN35200130_FARABI_CAD-POC3;GigabitEthernet0/2/2.3663;K5241;eNodeB_K5241_S1_X2;10.23.29.161;255.255.255.252
6034(M)-PTN4141173_YENISEHIR_TT-POC3;Eth-Trunk51.3651;03689;eNodeB_3689_S1_X2;10.202.220.25;255.255.255.252
6034(M)-PTN4141173_YENISEHIR_TT-POC3;Eth-Trunk51.3653;A5696;eNodeB_A5696_S1_X2;10.202.215.101;255.255.255.252
6034(M)-PTN4141173_YENISEHIR_TT-POC3;Eth-Trunk51.3699;B6009;eNodeB_B6009_S1_X2;10.202.219.185;255.255.255.252
6034(M)-PTN4141173_YENISEHIR_TT-POC3;Eth-Trunk51.3759;A6027;eNodeB_A6027_S1_X2;10.202.214.145;255.255.255.252
6034(M)-PTN4141173_YENISEHIR_TT-POC3;Eth-Trunk51.3839;Y4192;eNodeB_Y4192_S1_X2;10.202.213.241;255.255.255.252
6034(M)-PTN4141173_YENISEHIR_TT-POC3;Eth-Trunk51.3877;B6036;eNodeB_B6036_S1_X2;10.202.213.165;255.255.255.252
6034(M)-PTN4141173_YENISEHIR_TT-POC3;Eth-Trunk51.3915;05709;eNodeB_5709_S1_X2;10.202.218.9;255.255.255.252
6034(M)-PTN4141173_YENISEHIR_TT-POC3;Eth-Trunk51.4077;A5707;eNodeB_A5707_S1_X2;10.202.212.21;255.255.255.252
6034(M)-PTN4141173_YENISEHIR_TT-POC3;Eth-Trunk51.4083;06034;eNodeB_6034_S1_X2;10.202.212.9;255.255.255.252
6034(M)-PTN4141173_YENISEHIR_TT-POC3;GigabitEthernet0/9/7.3539;V5285;eNodeB_V5285_S1_X2;10.26.67.81;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;Eth-Trunk7.3501;V7623;eNodeB_V7623_S1_X2;10.29.185.137;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;Eth-Trunk7.3725;B5405;eNodeB_B5405_S1_X2;10.23.85.101;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;Eth-Trunk7.3751;M8698;eNodeB_M8698_S1_X2;10.23.85.49;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;Eth-Trunk7.3813;K2126;eNodeB_K2126_S1_X2;10.23.84.181;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;Eth-Trunk7.3895;Y8314;eNodeB_Y8314_S1_X2;10.26.17.53;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;Eth-Trunk7.3929;Y9623;eNodeB_Y9623_S1_X2;10.26.17.121;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;Eth-Trunk7.4021;V8646;eNodeB_V8646_S1_X2;10.29.104.169;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;Eth-Trunk7.4045;V5484;eNodeB_V5484_S1_X2;10.29.104.217;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;GigabitEthernet0/1/3.3723;B5418;eNodeB_B5418_S1_X2;10.23.85.105;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;GigabitEthernet0/2/1.3481;V6995;eNodeB_V6995_S1_X2;10.29.104.41;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;GigabitEthernet0/2/1.3513;V7179;eNodeB_V7179_S1_X2;10.29.104.105;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;GigabitEthernet0/2/1.3821;V4964;eNodeB_V4964_S1_X2;10.26.90.85;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;GigabitEthernet0/7/9.3555;H7790;eNodeB_H7790_S1_X2;10.23.86.185;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;GigabitEthernet0/7/9.3713;H6548;eNodeB_H6548_S1_X2;10.23.85.125;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;GigabitEthernet0/7/9.4053;V5805;eNodeB_V5805_S1_X2;10.29.104.233;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;GigabitEthernet0/8/1.3467;V7626;eNodeB_V7626_S1_X2;10.29.104.13;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;GigabitEthernet0/8/1.3469;V7721;eNodeB_V7721_S1_X2;10.29.104.17;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;GigabitEthernet0/8/1.3495;V7872;eNodeB_V7872_S1_X2;10.29.104.69;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;GigabitEthernet0/8/1.3525;Y1432;eNodeB_Y1432_S1_X2;10.23.86.245;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;GigabitEthernet0/8/1.3613;H7788;eNodeB_H7788_S1_X2;10.23.86.69;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;GigabitEthernet0/8/1.3619;A5423;eNodeB_A5423_S1_X2;10.23.86.57;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;GigabitEthernet0/8/1.3635;M9089;eNodeB_M9089_S1_X2;10.23.86.25;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;GigabitEthernet0/8/1.3645;K9198;eNodeB_K9198_S1_X2;10.23.86.5;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;GigabitEthernet0/8/1.3655;A5420;eNodeB_A5420_S1_X2;10.23.85.241;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;GigabitEthernet0/8/1.3721;V7001;eNodeB_V7001_S1_X2;10.23.85.109;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;GigabitEthernet0/8/1.3777;V5180;eNodeB_V5180_S1_X2;10.26.90.133;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;GigabitEthernet0/8/1.3799;K5893;eNodeB_K5893_S1_X2;10.23.84.209;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;GigabitEthernet0/8/1.3917;K2116;eNodeB_K2116_S1_X2;10.26.17.97;255.255.255.252
B5418(M)-PTN4220250_MLT_ORGANIZE-POC3;GigabitEthernet0/8/1.3925;V6682;eNodeB_V6682_S1_X2;10.26.17.113;255.255.255.252
5957(M2)-PTN3620646_HAVZA_TV-POC2;Eth-Trunk1.3825;05957;eNodeB_5957_S1_X2;10.23.14.77;255.255.255.252
5957(M2)-PTN3620646_HAVZA_TV-POC2;Eth-Trunk2.3497;Y3573;eNodeB_Y3573_S1_X2;10.23.16.229;255.255.255.252
5957(M2)-PTN3620646_HAVZA_TV-POC2;Eth-Trunk2.3517;Y8366;eNodeB_Y8366_S1_X2;10.23.16.181;255.255.255.252
5957(M2)-PTN3620646_HAVZA_TV-POC2;Eth-Trunk2.3599;A5938;eNodeB_A5938_S1_X2;10.23.11.97;255.255.255.252
5957(M2)-PTN3620646_HAVZA_TV-POC2;Eth-Trunk2.3719;M9618;eNodeB_M9618_S1_X2;10.23.15.33;255.255.255.252
5957(M2)-PTN3620646_HAVZA_TV-POC2;Eth-Trunk2.3773;05960;eNodeB_5960_S1_X2;10.23.14.181;255.255.255.252
5957(M2)-PTN3620646_HAVZA_TV-POC2;Eth-Trunk2.3839;K8758;eNodeB_K8758_S1_X2;10.23.14.49;255.255.255.252
5957(M2)-PTN3620646_HAVZA_TV-POC2;Eth-Trunk2.3887;Y3573;eNodeB_Y3573_S1_X2;10.26.83.173;255.255.255.252
A6033-ATN41400081_BIRECIK_2-POC3;Eth-Trunk1.3571;V1244;eNodeB_V1244_S1_X2;10.202.220.185;255.255.255.252
A6033-ATN41400081_BIRECIK_2-POC3;Eth-Trunk1.3585;Y5489;eNodeB_Y5489_S1_X2;10.202.220.157;255.255.255.252
A6033-ATN41400081_BIRECIK_2-POC3;Eth-Trunk1.3591;V6440;eNodeB_V6440_S1_X2;10.26.67.241;255.255.255.252
A6033-ATN41400081_BIRECIK_2-POC3;Eth-Trunk1.3603;Y5563;eNodeB_Y5563_S1_X2;10.202.220.121;255.255.255.252
A6033-ATN41400081_BIRECIK_2-POC3;Eth-Trunk1.3943;B6026;eNodeB_B6026_S1_X2;10.202.217.209;255.255.255.252
A6033-ATN41400081_BIRECIK_2-POC3;Eth-Trunk1.3965;A6350;eNodeB_A6350_S1_X2;10.202.217.165;255.255.255.252
A6033-ATN41400081_BIRECIK_2-POC3;GigabitEthernet0/2/2.3769;06039;eNodeB_06039_S1_X2;10.202.214.125;255.255.255.252
A6033-ATN41400081_BIRECIK_2-POC3;25GE0/2/8.3471;V7097;eNodeB_V7097_S1_X2;10.29.94.21;255.255.255.252
A6033-ATN41400081_BIRECIK_2-POC3;25GE0/2/8.3533;V6441;eNodeB_V6441_S1_X2;10.26.67.73;255.255.255.252
A6033-ATN41400081_BIRECIK_2-POC3;25GE0/2/10.3739;B6007;eNodeB_B6007_S1_X2;10.202.219.105;255.255.255.252
A6033-ATN41400081_BIRECIK_2-POC3;25GE0/2/10.3857;06036;eNodeB_6036_S1_X2;10.202.218.125;255.255.255.252
A6033-ATN41400081_BIRECIK_2-POC3;25GE0/2/10.3877;K5167;eNodeB_K5167_S1_X2;10.202.218.85;255.255.255.252
A6033-ATN41400081_BIRECIK_2-POC3;25GE0/2/10.3935;C1829;eNodeB_C1829_S1_X2;10.202.217.225;255.255.255.252
A6033-ATN41400081_BIRECIK_2-POC3;25GE0/2/11.3497;B6341;eNodeB_B6341_S1_X2;10.202.216.165;255.255.255.252
A6033-ATN41400081_BIRECIK_2-POC3;25GE0/2/11.3509;H7658;eNodeB_H7658_S1_X2;10.202.216.133;255.255.255.252
A6033-ATN41400081_BIRECIK_2-POC3;25GE0/2/11.3909;B3598;eNodeB_B3598_S1_X2;10.202.213.101;255.255.255.252
A6033-ATN41400081_BIRECIK_2-POC3;25GE0/2/15.3561;V3099;eNodeB_V3099_S1_X2;10.26.67.189;255.255.255.252
A6033-ATN41400081_BIRECIK_2-POC3;25GE0/2/15.3711;B6023;eNodeB_B6023_S1_X2;10.202.214.241;255.255.255.252
A6033-ATN41400081_BIRECIK_2-POC3;25GE0/2/15.3715;H7700;eNodeB_H7700_S1_X2;10.202.214.233;255.255.255.252
A6033-ATN41400081_BIRECIK_2-POC3;25GE0/2/16.3515;A6033;eNodeB_A6033_S1_X2;10.202.216.121;255.255.255.252
A6033-ATN41400081_BIRECIK_2-POC3;25GE0/2/17.3659;M7734;eNodeB_M7734_S1_X2;10.202.215.89;255.255.255.252
A6033-ATN41400081_BIRECIK_2-POC3;25GE0/2/17.3683;M1991;eNodeB_M1991_S1_X2;10.202.215.41;255.255.255.252
A6033-ATN41400081_BIRECIK_2-POC3;25GE0/2/17.3721;H7654;eNodeB_H7654_S1_X2;10.202.214.221;255.255.255.252
A6033-ATN41400081_BIRECIK_2-POC3;25GE0/2/17.4073;A6348;eNodeB_A6348_S1_X2;10.202.212.29;255.255.255.252
3586-ATN48800024_BAGLAR_MAH-POC3;GigabitEthernet0/2/4.3703;03586;eNodeB_3586_S1_X2;10.23.99.161;255.255.255.252
M8893-ATN3680003_AYANCIK_BLDTV_ALT-POC3;GigabitEthernet0/2/2.3935;M8893;eNodeB_M8893_S1_X2;10.23.172.209;255.255.255.252
M8893-ATN3680003_AYANCIK_BLDTV_ALT-POC3;GigabitEthernet0/2/2.3939;M2683;eNodeB_M2683_S1_X2;10.26.8.45;255.255.255.252
M8893-ATN3680003_AYANCIK_BLDTV_ALT-POC3;GigabitEthernet0/2/2.3945;K7131;eNodeB_K7131_S1_X2;10.23.172.189;255.255.255.252
M8893-ATN3680003_AYANCIK_BLDTV_ALT-POC3;GigabitEthernet0/2/2.3953;A6088;eNodeB_A6088_S1_X2;10.23.172.173;255.255.255.252
M8893-ATN3680003_AYANCIK_BLDTV_ALT-POC3;GigabitEthernet0/2/2.4001;M7523;eNodeB_M7523_S1_X2;10.26.8.169;255.255.255.252
M8893-ATN3680003_AYANCIK_BLDTV_ALT-POC3;GigabitEthernet0/2/2.4011;Y5014;eNodeB_Y5014_S1_X2;10.26.8.189;255.255.255.252
M8893-ATN3680003_AYANCIK_BLDTV_ALT-POC3;GigabitEthernet0/2/2.4029;V7510;eNodeB_V7510_S1_X2;10.26.8.225;255.255.255.252
2254-ATN31200131_CEVREYOLU_SUSUZ-POC3;Eth-Trunk1.3571;Y9609;eNodeB_Y9609_S1_X2;10.202.131.169;255.255.255.252
2254-ATN31200131_CEVREYOLU_SUSUZ-POC3;Eth-Trunk1.3591;K6245;eNodeB_K6245_S1_X2;10.202.122.33;255.255.255.252
2254-ATN31200131_CEVREYOLU_SUSUZ-POC3;Eth-Trunk1.3617;B1983;eNodeB_B1983_S1_X2;10.202.103.45;255.255.255.252
2254-ATN31200131_CEVREYOLU_SUSUZ-POC3;Eth-Trunk1.3713;02254;eNodeB_2254_S1_X2;10.202.111.205;255.255.255.252
2254-ATN31200131_CEVREYOLU_SUSUZ-POC3;Eth-Trunk1.3775;V8242;eNodeB_V8242_S1_X2;10.202.120.177;255.255.255.252
2254-ATN31200131_CEVREYOLU_SUSUZ-POC3;Eth-Trunk1.3909;K8304;eNodeB_K8304_S1_X2;10.202.105.149;255.255.255.252
2254-ATN31200131_CEVREYOLU_SUSUZ-POC3;Eth-Trunk1.4055;B2068;eNodeB_B2068_S1_X2;10.202.99.193;255.255.255.252
2254-ATN31200131_CEVREYOLU_SUSUZ-POC3;Eth-Trunk1.4085;K1479;eNodeB_K1479_S1_X2;10.202.108.229;255.255.255.252
2254-ATN31200131_CEVREYOLU_SUSUZ-POC3;GigabitEthernet0/2/2.3541;V3859;eNodeB_V3859_S1_X2;10.202.127.53;255.255.255.252
2254-ATN31200131_CEVREYOLU_SUSUZ-POC3;GigabitEthernet0/2/2.3555;K6229;eNodeB_K6229_S1_X2;10.202.122.105;255.255.255.252
2254-ATN31200131_CEVREYOLU_SUSUZ-POC3;GigabitEthernet0/2/2.3657;V1387;eNodeB_V1387_S1_X2;10.202.130.253;255.255.255.252
2254-ATN31200131_CEVREYOLU_SUSUZ-POC3;GigabitEthernet0/2/2.3679;C5099;eNodeB_C5099_S1_X2;10.202.107.97;255.255.255.252
2254-ATN31200131_CEVREYOLU_SUSUZ-POC3;GigabitEthernet0/2/2.3695;D1916;eNodeB_D1916_S1_X2;10.202.116.161;255.255.255.252
2254-ATN31200131_CEVREYOLU_SUSUZ-POC3;GigabitEthernet0/2/2.3831;A2103;eNodeB_A2103_S1_X2;10.202.110.225;255.255.255.252
2254-ATN31200131_CEVREYOLU_SUSUZ-POC3;GigabitEthernet0/2/2.3843;A1915;eNodeB_A1915_S1_X2;10.202.120.41;255.255.255.252
2254-ATN31200131_CEVREYOLU_SUSUZ-POC3;GigabitEthernet0/2/2.3879;Y7752;eNodeB_Y7752_S1_X2;10.202.129.65;255.255.255.252
2254-ATN31200131_CEVREYOLU_SUSUZ-POC3;GigabitEthernet0/2/2.3933;A2076;eNodeB_A2076_S1_X2;10.202.114.197;255.255.255.252
2254-ATN31200131_CEVREYOLU_SUSUZ-POC3;GigabitEthernet0/2/2.3935;01860;eNodeB_1860_S1_X2;10.202.114.193;255.255.255.252
2254-ATN31200131_CEVREYOLU_SUSUZ-POC3;GigabitEthernet0/2/2.3937;D1990;eNodeB_D1990_S1_X2;10.202.105.93;255.255.255.252
2254-ATN31200131_CEVREYOLU_SUSUZ-POC3;GigabitEthernet0/2/2.4005;M2901;eNodeB_M2901_S1_X2;10.202.109.133;255.255.255.252
2254-ATN31200131_CEVREYOLU_SUSUZ-POC3;GigabitEthernet0/2/3.3615;H7085;eNodeB_H7085_S1_X2;10.202.103.49;255.255.255.252
2254-ATN31200131_CEVREYOLU_SUSUZ-POC3;GigabitEthernet0/2/3.3777;K1459;eNodeB_K1459_S1_X2;10.202.106.157;255.255.255.252
2254-ATN31200131_CEVREYOLU_SUSUZ-POC3;GigabitEthernet0/2/3.3815;C5097;eNodeB_C5097_S1_X2;10.202.106.81;255.255.255.252
2254-ATN31200131_CEVREYOLU_SUSUZ-POC3;GigabitEthernet0/2/9.3791;B2045;eNodeB_B2045_S1_X2;10.202.111.49;255.255.255.252
B2423-ATN23200385_TORBALI_ASLANLAR_KOYU-POC3;Eth-Trunk1.3529;V8405;eNodeB_V8405_S1_X2;10.29.120.157;255.255.255.252
B2423-ATN23200385_TORBALI_ASLANLAR_KOYU-POC3;Eth-Trunk1.3539;B2423;eNodeB_B2423_S1_X2;10.202.145.249;255.255.255.252
B2423-ATN23200385_TORBALI_ASLANLAR_KOYU-POC3;Eth-Trunk1.3555;V8279;eNodeB_V8279_S1_X2;10.29.120.209;255.255.255.252
B2423-ATN23200385_TORBALI_ASLANLAR_KOYU-POC3;Eth-Trunk1.3599;E2571;eNodeB_E2571_S1_X2;10.202.145.129;255.255.255.252
B2423-ATN23200385_TORBALI_ASLANLAR_KOYU-POC3;Eth-Trunk1.4085;V4307;eNodeB_V4307_S1_X2;10.202.151.21;255.255.255.252
B2423-ATN23200385_TORBALI_ASLANLAR_KOYU-POC3;GigabitEthernet0/2/0.4009;V6146;eNodeB_V6146_S1_X2;10.29.77.89;255.255.255.252
B2423-ATN23200385_TORBALI_ASLANLAR_KOYU-POC3;GigabitEthernet0/2/0.4029;V3086;eNodeB_V3086_S1_X2;10.29.77.129;255.255.255.252
B2423-ATN23200385_TORBALI_ASLANLAR_KOYU-POC3;GigabitEthernet0/2/4.3567;V8719;eNodeB_V8719_S1_X2;10.29.210.213;255.255.255.252
B2423-ATN23200385_TORBALI_ASLANLAR_KOYU-POC3;GigabitEthernet0/2/4.4033;V1041;eNodeB_V1041_S1_X2;10.202.156.45;255.255.255.252
B4983-ATN35200131_NIL_CAD-POC3;GigabitEthernet0/2/2.3983;B4983;eNodeB_B4983_S1_X2;10.23.31.209;255.255.255.252
B4983-ATN35200131_NIL_CAD-POC3;GigabitEthernet0/2/4.3597;M6246;eNodeB_M6246_S1_X2;10.23.30.37;255.255.255.252
B4983-ATN35200131_NIL_CAD-POC3;GigabitEthernet0/2/4.3747;K6974;eNodeB_K6974_S1_X2;10.23.33.169;255.255.255.252
B4983-ATN35200131_NIL_CAD-POC3;GigabitEthernet0/2/5.3511;V7549;eNodeB_V7549_S1_X2;10.26.64.29;255.255.255.252
3121(1)-PTN3580001_KAYADUZU-POC2;Eth-Trunk2.3499;D1825;eNodeB_D1825_S1_X2;10.23.115.73;255.255.255.252
3121(1)-PTN3580001_KAYADUZU-POC2;Eth-Trunk2.3517;Y4165;eNodeB_Y4165_S1_X2;10.23.157.85;255.255.255.252
3121(1)-PTN3580001_KAYADUZU-POC2;Eth-Trunk2.3551;A3138;eNodeB_A3138_S1_X2;10.23.114.225;255.255.255.252
3121(1)-PTN3580001_KAYADUZU-POC2;Eth-Trunk2.3565;A3124;eNodeB_A3124_S1_X2;10.23.114.197;255.255.255.252
3121(1)-PTN3580001_KAYADUZU-POC2;Eth-Trunk2.3589;A3149;eNodeB_A3149_S1_X2;10.23.156.197;255.255.255.252
3121(1)-PTN3580001_KAYADUZU-POC2;Eth-Trunk2.3595;03121;eNodeB_3121_S1_X2;10.23.156.185;255.255.255.252
3121(1)-PTN3580001_KAYADUZU-POC2;Eth-Trunk2.3605;03154;eNodeB_3154_S1_X2;10.23.156.165;255.255.255.252
3121(1)-PTN3580001_KAYADUZU-POC2;Eth-Trunk2.3655;V2631;eNodeB_V2631_S1_X2;10.23.156.65;255.255.255.252
3121(1)-PTN3580001_KAYADUZU-POC2;Eth-Trunk2.3707;03155;eNodeB_3155_S1_X2;10.26.11.13;255.255.255.252
3121(1)-PTN3580001_KAYADUZU-POC2;Eth-Trunk2.4045;S1226;eNodeB_S1226_S1_X2;10.23.157.229;255.255.255.252
3121(1)-PTN3580001_KAYADUZU-POC2;Eth-Trunk2.4075;E6075;eNodeB_E6075_S1_X2;10.23.157.169;255.255.255.252
3121(1)-PTN3580001_KAYADUZU-POC2;Eth-Trunk3.3499;V3553;eNodeB_V3553_S1_X2;10.23.157.121;255.255.255.252
3121(1)-PTN3580001_KAYADUZU-POC2;Eth-Trunk3.3555;V4193;eNodeB_V4193_S1_X2;10.23.157.9;255.255.255.252
3121(1)-PTN3580001_KAYADUZU-POC2;Eth-Trunk3.3563;A3125;eNodeB_A3125_S1_X2;10.23.114.201;255.255.255.252
3121(1)-PTN3580001_KAYADUZU-POC2;Eth-Trunk3.3615;03145;eNodeB_3145_S1_X2;10.23.156.145;255.255.255.252
3121(1)-PTN3580001_KAYADUZU-POC2;Eth-Trunk3.3653;V2111;eNodeB_V2111_S1_X2;10.23.156.69;255.255.255.252
3121(1)-PTN3580001_KAYADUZU-POC2;Eth-Trunk3.4037;M7817;eNodeB_M7817_S1_X2;10.23.115.197;255.255.255.252
3121(1)-PTN3580001_KAYADUZU-POC2;Eth-Trunk3.4051;M2361;eNodeB_M2361_S1_X2;10.23.115.169;255.255.255.252
3121(1)-PTN3580001_KAYADUZU-POC2;GigabitEthernet1/0/3.3567;A3121;eNodeB_A3121_S1_X2;10.23.114.193;255.255.255.252
3121(1)-PTN3580001_KAYADUZU-POC2;GigabitEthernet3/0/1.3559;V6183;eNodeB_V6183_S1_X2;10.23.157.1;255.255.255.252
K7955-ATN248000132_KISLA_CAD-POC3;GigabitEthernet0/2/18.3705;K3488;eNodeB_K3488_S1_X2;10.23.146.125;255.255.255.252
K7955-ATN248000132_KISLA_CAD-POC3;GigabitEthernet0/2/19.3587;K7955;eNodeB_K7955_S1_X2;10.23.147.105;255.255.255.252
K5842-ATN2120386_COBANCESME_DIS_TICARET-POC3;GigabitEthernet0/2/6.3845;K5842;eNodeB_K5842_S1_X2;10.202.7.165;255.255.255.252
K5842-ATN2120386_COBANCESME_DIS_TICARET-POC3;GigabitEthernet0/2/6.4053;00259;eNodeB_259_S1_X2;10.202.38.213;255.255.255.252
A3862-ATN22400132_BURSA_KORUPARKAVM-POC3;GigabitEthernet0/1/3.3871;A3862;eNodeB_A3862_S1_X2;10.202.162.33;255.255.255.252
A3862-ATN22400132_BURSA_KORUPARKAVM-POC3;GigabitEthernet0/1/6.3959;K2370;eNodeB_K2370_S1_X2;10.202.166.33;255.255.255.252
Y1245-ATN48800025_BATMAN_SSK-POC3;GigabitEthernet0/2/4.3607;Y1245;eNodeB_Y1245_S1_X2;10.23.100.97;255.255.255.252
Y1245-ATN48800025_BATMAN_SSK-POC3;GigabitEthernet0/2/4.3771;A3584;eNodeB_A3584_S1_X2;10.23.99.25;255.255.255.252
E2559-ATN23200132_ORNEKKOY_2-POC3;GigabitEthernet0/1/2.4001;E2559;eNodeB_E2559_S1_X2;10.202.151.189;255.255.255.252
B4370-ATN2220132_GUNDOGDU-POC3;Eth-Trunk1.3503;Y3333;eNodeB_Y3333_S1_X2;10.23.68.97;255.255.255.252
B4370-ATN2220132_GUNDOGDU-POC3;Eth-Trunk1.3545;V6630;eNodeB_V6630_S1_X2;10.23.68.13;255.255.255.252
B4370-ATN2220132_GUNDOGDU-POC3;Eth-Trunk1.3605;B4891;eNodeB_B4891_S1_X2;10.23.67.149;255.255.255.252
B4370-ATN2220132_GUNDOGDU-POC3;Eth-Trunk1.3667;K5104;eNodeB_K5104_S1_X2;10.23.67.25;255.255.255.252
B4370-ATN2220132_GUNDOGDU-POC3;Eth-Trunk1.3693;M7704;eNodeB_M7704_S1_X2;10.23.66.229;255.255.255.252
B4370-ATN2220132_GUNDOGDU-POC3;Eth-Trunk1.3701;K7349;eNodeB_K7349_S1_X2;10.23.66.213;255.255.255.252
B4370-ATN2220132_GUNDOGDU-POC3;Eth-Trunk1.3723;K5102;eNodeB_K5102_S1_X2;10.23.66.169;255.255.255.252
B4370-ATN2220132_GUNDOGDU-POC3;Eth-Trunk1.3773;A4370;eNodeB_A4370_S1_X2;10.23.66.69;255.255.255.252
B4370-ATN2220132_GUNDOGDU-POC3;Eth-Trunk1.3803;A4368;eNodeB_A4368_S1_X2;10.23.66.9;255.255.255.252
B4370-ATN2220132_GUNDOGDU-POC3;Eth-Trunk1.3889;B4370;eNodeB_B4370_S1_X2;10.23.65.93;255.255.255.252
B4370-ATN2220132_GUNDOGDU-POC3;Eth-Trunk1.3923;B4891;eNodeB_B4891_S1_X2;10.23.65.25;255.255.255.252
B4370-ATN2220132_GUNDOGDU-POC3;Eth-Trunk1.4057;V9069;eNodeB_V9069_S1_X2;10.23.68.189;255.255.255.252
A2481-ATN23200386_SELCUK_BULBULDAGI-POC3;Eth-Trunk1.3621;02562;eNodeB_2562_S1_X2;10.202.140.165;255.255.255.252
A2481-ATN23200386_SELCUK_BULBULDAGI-POC3;Eth-Trunk1.3703;D5172;eNodeB_D5172_S1_X2;10.202.135.81;255.255.255.252
A2481-ATN23200386_SELCUK_BULBULDAGI-POC3;Eth-Trunk1.3855;A1125;eNodeB_A1125_S1_X2;10.29.226.237;255.255.255.252
A2481-ATN23200386_SELCUK_BULBULDAGI-POC3;Eth-Trunk1.3941;A2481;eNodeB_A2481_S1_X2;10.202.147.133;255.255.255.252
A2481-ATN23200386_SELCUK_BULBULDAGI-POC3;Eth-Trunk1.3959;02522;eNodeB_2522_S1_X2;10.202.147.97;255.255.255.252
A2481-ATN23200386_SELCUK_BULBULDAGI-POC3;Eth-Trunk1.4085;K5538;eNodeB_K5538_S1_X2;10.202.137.5;255.255.255.252
4999-ATN35200132_NATO_CAD-POC3;GigabitEthernet0/2/2.3571;04999;eNodeB_04999_S1_X2;10.23.30.89;255.255.255.252
3158(1)-PTN3580076_AMASYA_CAKALLAR-POC2;Eth-Trunk3.3593;03124;eNodeB_3124_S1_X2;10.23.156.189;255.255.255.252
3158(1)-PTN3580076_AMASYA_CAKALLAR-POC2;Eth-Trunk3.3603;03160;eNodeB_3160_S1_X2;10.23.156.169;255.255.255.252
3158(1)-PTN3580076_AMASYA_CAKALLAR-POC2;Eth-Trunk3.3637;03140;eNodeB_3140_S1_X2;10.23.156.101;255.255.255.252
3158(1)-PTN3580076_AMASYA_CAKALLAR-POC2;Eth-Trunk3.3639;03141;eNodeB_3141_S1_X2;10.23.156.97;255.255.255.252
3158(1)-PTN3580076_AMASYA_CAKALLAR-POC2;Eth-Trunk3.3667;K3496;eNodeB_K3496_S1_X2;10.23.156.41;255.255.255.252
3158(1)-PTN3580076_AMASYA_CAKALLAR-POC2;Eth-Trunk3.3673;03158;eNodeB_3158_S1_X2;10.23.156.29;255.255.255.252
3158(1)-PTN3580076_AMASYA_CAKALLAR-POC2;Eth-Trunk3.3679;03133;eNodeB_3133_S1_X2;10.23.156.17;255.255.255.252
3158(1)-PTN3580076_AMASYA_CAKALLAR-POC2;Eth-Trunk4.3561;A3127;eNodeB_A3127_S1_X2;10.23.114.205;255.255.255.252
3158(1)-PTN3580076_AMASYA_CAKALLAR-POC2;Eth-Trunk4.3607;03152;eNodeB_3152_S1_X2;10.23.156.161;255.255.255.252
3158(1)-PTN3580076_AMASYA_CAKALLAR-POC2;Eth-Trunk4.3613;03147;eNodeB_3147_S1_X2;10.23.156.149;255.255.255.252
